346291.36205819,4069660.86262614
346291.36205819,4069660.86262614
346291.36205819,4069660.86262614
346291.36205819,4069660.86262614
346291.36205819,4069660.86262614
346291.36205819,4069660.86262614
346291.36205819,4069660.86262614
346291.36205819,4069660.86262614
346291.36205819,4069660.86262614
346291.36175065,4069660.86207677
346291.36175065,4069660.86207677
346291.36175065,4069660.86207677
346291.36175065,4069660.86207677
346291.36175065,4069660.86207677
346291.36175065,4069660.86207677
346291.36175065,4069660.86207677
346291.36175065,4069660.86207677
346291.36175065,4069660.86207677
346291.36175065,4069660.86207677
346291.36175065,4069660.86207677
346291.36159522,4069660.86170964
346291.36159522,4069660.86170964
346291.36159522,4069660.86170964
346291.36159522,4069660.86170964
346291.36159522,4069660.86170964
346291.36159522,4069660.86170964
346291.36159522,4069660.86170964
346291.36159522,4069660.86170964
346291.36159522,4069660.86170964
346291.36099013,4069660.86116563
346291.36099013,4069660.86116563
346291.36099013,4069660.86116563
346291.36099013,4069660.86116563
346291.36099013,4069660.86116563
346291.36099013,4069660.86116563
346291.36099013,4069660.86116563
346291.36099013,4069660.86116563
346291.36099013,4069660.86116563
346291.36099013,4069660.86116563
346291.36145642,4069660.86226703
346291.36145642,4069660.86226703
346291.36145642,4069660.86226703
346291.36145642,4069660.86226703
346291.36145642,4069660.86226703
346291.36145642,4069660.86226703
346291.36145642,4069660.86226703
346291.36145642,4069660.86226703
346291.36145642,4069660.86226703
346291.36145642,4069660.86226703
346291.36145642,4069660.86226703
346291.36086797,4069660.86264755
346291.36086797,4069660.86264755
346291.36086797,4069660.86264755
346291.36086797,4069660.86264755
346291.36086797,4069660.86264755
346291.36086797,4069660.86264755
346291.36086797,4069660.86264755
346291.36086797,4069660.86264755
346291.36086797,4069660.86264755
346291.36086132,4069660.86227774
346291.36086132,4069660.86227774
346291.36086132,4069660.86227774
346291.36086132,4069660.86227774
346291.36086132,4069660.86227774
346291.36086132,4069660.86227774
346291.36086132,4069660.86227774
346291.36086132,4069660.86227774
346291.36086132,4069660.86227774
346291.36086132,4069660.86227774
346291.36086132,4069660.86227774
346291.36086132,4069660.86227774
346291.36071254,4069660.86228042
346291.36071254,4069660.86228042
346291.36071254,4069660.86228042
346291.36071254,4069660.86228042
346291.36071254,4069660.86228042
346291.36071254,4069660.86228042
346291.36071254,4069660.86228042
346291.36071254,4069660.86228042
346291.36115222,4069660.86190258
346291.36115222,4069660.86190258
346291.36115222,4069660.86190258
346291.36115222,4069660.86190258
346291.36115222,4069660.86190258
346291.36115222,4069660.86190258
346291.36115222,4069660.86190258
346291.36115222,4069660.86190258
346291.36115222,4069660.86190258
346291.36115222,4069660.86190258
346291.36158524,4069660.86115493
346291.36158524,4069660.86115493
346291.36158524,4069660.86115493
346291.36158524,4069660.86115493
346291.36158524,4069660.86115493
346291.36158524,4069660.86115493
346291.36158524,4069660.86115493
346291.36158524,4069660.86115493
346291.36158524,4069660.86115493
346291.36158524,4069660.86115493
346291.36143646,4069660.86115760
346291.36143646,4069660.86115760
346291.36143646,4069660.86115760
346291.36143646,4069660.86115760
346291.36143646,4069660.86115760
346291.36143646,4069660.86115760
346291.36143646,4069660.86115760
346291.36143646,4069660.86115760
346291.36143646,4069660.86115760
346291.36143646,4069660.86115760
346291.36158524,4069660.86115493
346291.36158524,4069660.86115493
346291.36158524,4069660.86115493
346291.36158524,4069660.86115493
346291.36158524,4069660.86115493
346291.36158524,4069660.86115493
346291.36158524,4069660.86115493
346291.36158524,4069660.86115493
346291.36158524,4069660.86115493
346291.36158524,4069660.86115493
346291.35951234,4069660.86174712
346291.35951234,4069660.86174712
346291.35951234,4069660.86174712
346291.35951234,4069660.86174712
346291.35951234,4069660.86174712
346291.35951234,4069660.86174712
346291.35951234,4069660.86174712
346291.35951234,4069660.86174712
346291.35951234,4069660.86174712
346291.35951234,4069660.86174712
346291.35951234,4069660.86174712
346291.35720510,4069660.86585786
346291.35720510,4069660.86585786
346291.35720510,4069660.86585786
346291.35720510,4069660.86585786
346291.35720510,4069660.86585786
346291.35720510,4069660.86585786
346291.35720510,4069660.86585786
346291.35720510,4069660.86585786
346291.35720510,4069660.86585786
346291.35427615,4069660.86850007
346291.35427615,4069660.86850007
346291.35427615,4069660.86850007
346291.35427615,4069660.86850007
346291.35427615,4069660.86850007
346291.35427615,4069660.86850007
346291.35427615,4069660.86850007
346291.35427615,4069660.86850007
346291.35427615,4069660.86850007
346291.35427615,4069660.86850007
346291.35427615,4069660.86850007
346291.34958848,4069660.87265365
346291.34958848,4069660.87265365
346291.34958848,4069660.87265365
346291.34958848,4069660.87265365
346291.34958848,4069660.87265365
346291.34958848,4069660.87265365
346291.34958848,4069660.87265365
346291.34958848,4069660.87265365
346291.34958848,4069660.87265365
346291.34389596,4069660.87885992
346291.34389596,4069660.87885992
346291.34389596,4069660.87885992
346291.34389596,4069660.87885992
346291.34389596,4069660.87885992
346291.34389596,4069660.87885992
346291.34389596,4069660.87885992
346291.34389596,4069660.87885992
346291.34389596,4069660.87885992
346291.34389596,4069660.87885992
346291.34021979,4069660.88133061
346291.34021979,4069660.88133061
346291.34021979,4069660.88133061
346291.34021979,4069660.88133061
346291.34021979,4069660.88133061
346291.34021979,4069660.88133061
346291.34021979,4069660.88133061
346291.34021979,4069660.88133061
346291.34021979,4069660.88133061
346291.34021979,4069660.88133061
346291.33744626,4069660.88433995
346291.33744626,4069660.88433995
346291.33744626,4069660.88433995
346291.33744626,4069660.88433995
346291.33744626,4069660.88433995
346291.33744626,4069660.88433995
346291.33744626,4069660.88433995
346291.33744626,4069660.88433995
346291.33744626,4069660.88433995
346291.33744626,4069660.88433995
346291.33700326,4069660.88453289
346291.33700326,4069660.88453289
346291.33700326,4069660.88453289
346291.33700326,4069660.88453289
346291.33700326,4069660.88453289
346291.33700326,4069660.88453289
346291.33700326,4069660.88453289
346291.33700326,4069660.88453289
346291.33700326,4069660.88453289
346291.33700326,4069660.88453289
346291.34038853,4069660.88243736
346291.34038853,4069660.88243736
346291.34038853,4069660.88243736
346291.34038853,4069660.88243736
346291.34038853,4069660.88243736
346291.34038853,4069660.88243736
346291.34038853,4069660.88243736
346291.34038853,4069660.88243736
346291.34038853,4069660.88243736
346291.34038853,4069660.88243736
346291.34332415,4069660.88016496
346291.34332415,4069660.88016496
346291.34332415,4069660.88016496
346291.34332415,4069660.88016496
346291.34332415,4069660.88016496
346291.34332415,4069660.88016496
346291.34332415,4069660.88016496
346291.34332415,4069660.88016496
346291.34332415,4069660.88016496
346291.34332415,4069660.88016496
346291.34332415,4069660.88016496
346291.35079533,4069660.87355676
346291.35079533,4069660.87355676
346291.35079533,4069660.87355676
346291.35079533,4069660.87355676
346291.35079533,4069660.87355676
346291.35079533,4069660.87355676
346291.35079533,4069660.87355676
346291.35079533,4069660.87355676
346291.35079533,4069660.87355676
346291.36059371,4069660.86394724
346291.36059371,4069660.86394724
346291.36059371,4069660.86394724
346291.36059371,4069660.86394724
346291.36059371,4069660.86394724
346291.36059371,4069660.86394724
346291.36059371,4069660.86394724
346291.36059371,4069660.86394724
346291.36059371,4069660.86394724
346291.36059371,4069660.86394724
346291.37701386,4069660.85014935
346291.37701386,4069660.85014935
346291.37701386,4069660.85014935
346291.37701386,4069660.85014935
346291.37701386,4069660.85014935
346291.37701386,4069660.85014935
346291.37701386,4069660.85014935
346291.37701386,4069660.85014935
346291.37701386,4069660.85014935
346291.37701386,4069660.85014935
346291.37701386,4069660.85014935
346291.39619423,4069660.83260249
346291.39619423,4069660.83260249
346291.39619423,4069660.83260249
346291.39619423,4069660.83260249
346291.39619423,4069660.83260249
346291.39619423,4069660.83260249
346291.39619423,4069660.83260249
346291.39619423,4069660.83260249
346291.39619423,4069660.83260249
346291.42344422,4069660.80862163
346291.42344422,4069660.80862163
346291.42344422,4069660.80862163
346291.42344422,4069660.80862163
346291.42344422,4069660.80862163
346291.42344422,4069660.80862163
346291.42344422,4069660.80862163
346291.42344422,4069660.80862163
346291.42344422,4069660.80862163
346291.42344422,4069660.80862163
346291.45742815,4069660.77841575
346291.45742815,4069660.77841575
346291.45742815,4069660.77841575
346291.45742815,4069660.77841575
346291.45742815,4069660.77841575
346291.45742815,4069660.77841575
346291.45742815,4069660.77841575
346291.45742815,4069660.77841575
346291.45742815,4069660.77841575
346291.45742815,4069660.77841575
346291.45742815,4069660.77841575
346291.49854580,4069660.73938817
346291.49854580,4069660.73938817
346291.49854580,4069660.73938817
346291.49854580,4069660.73938817
346291.49854580,4069660.73938817
346291.49854580,4069660.73938817
346291.49854580,4069660.73938817
346291.49854580,4069660.73938817
346291.49854580,4069660.73938817
346291.54736657,4069660.69837233
346291.54736657,4069660.69837233
346291.54736657,4069660.69837233
346291.54736657,4069660.69837233
346291.54736657,4069660.69837233
346291.54736657,4069660.69837233
346291.54736657,4069660.69837233
346291.54736657,4069660.69837233
346291.54736657,4069660.69837233
346291.54736657,4069660.69837233
346291.60204859,4069660.65225698
346291.60204859,4069660.65225698
346291.60204859,4069660.65225698
346291.60204859,4069660.65225698
346291.60204859,4069660.65225698
346291.60204859,4069660.65225698
346291.60204859,4069660.65225698
346291.60204859,4069660.65225698
346291.60204859,4069660.65225698
346291.60204859,4069660.65225698
346291.60204859,4069660.65225698
346291.66583502,4069660.59931907
346291.66583502,4069660.59931907
346291.66583502,4069660.59931907
346291.66583502,4069660.59931907
346291.66583502,4069660.59931907
346291.66583502,4069660.59931907
346291.66583502,4069660.59931907
346291.66583502,4069660.59931907
346291.66583502,4069660.59931907
346291.73190207,4069660.54079118
346291.73190207,4069660.54079118
346291.73190207,4069660.54079118
346291.73190207,4069660.54079118
346291.73190207,4069660.54079118
346291.73190207,4069660.54079118
346291.73190207,4069660.54079118
346291.73190207,4069660.54079118
346291.73190207,4069660.54079118
346291.73190207,4069660.54079118
346291.73190207,4069660.54079118
346291.80761300,4069660.48061004
346291.80761300,4069660.48061004
346291.80761300,4069660.48061004
346291.80761300,4069660.48061004
346291.80761300,4069660.48061004
346291.80761300,4069660.48061004
346291.80761300,4069660.48061004
346291.80761300,4069660.48061004
346291.80761300,4069660.48061004
346291.88719453,4069660.41222081
346291.88719453,4069660.41222081
346291.88719453,4069660.41222081
346291.88719453,4069660.41222081
346291.88719453,4069660.41222081
346291.88719453,4069660.41222081
346291.88719453,4069660.41222081
346291.88719453,4069660.41222081
346291.88719453,4069660.41222081
346291.88719453,4069660.41222081
346291.88719453,4069660.41222081
346291.97770571,4069660.33919576
346291.97770571,4069660.33919576
346291.97770571,4069660.33919576
346291.97770571,4069660.33919576
346291.97770571,4069660.33919576
346291.97770571,4069660.33919576
346291.97770571,4069660.33919576
346291.97770571,4069660.33919576
346291.97770571,4069660.33919576
346292.06987246,4069660.25892728
346292.06987246,4069660.25892728
346292.06987246,4069660.25892728
346292.06987246,4069660.25892728
346292.06987246,4069660.25892728
346292.06987246,4069660.25892728
346292.06987246,4069660.25892728
346292.06987246,4069660.25892728
346292.06987246,4069660.25892728
346292.06987246,4069660.25892728
346292.16745746,4069660.17375222
346292.16745746,4069660.17375222
346292.16745746,4069660.17375222
346292.16745746,4069660.17375222
346292.16745746,4069660.17375222
346292.16745746,4069660.17375222
346292.16745746,4069660.17375222
346292.16745746,4069660.17375222
346292.16745746,4069660.17375222
346292.16745746,4069660.17375222
346292.27407794,4069660.08619502
346292.27407794,4069660.08619502
346292.27407794,4069660.08619502
346292.27407794,4069660.08619502
346292.27407794,4069660.08619502
346292.27407794,4069660.08619502
346292.27407794,4069660.08619502
346292.27407794,4069660.08619502
346292.27407794,4069660.08619502
346292.27407794,4069660.08619502
346292.38443686,4069659.99135691
346292.38443686,4069659.99135691
346292.38443686,4069659.99135691
346292.38443686,4069659.99135691
346292.38443686,4069659.99135691
346292.38443686,4069659.99135691
346292.38443686,4069659.99135691
346292.38443686,4069659.99135691
346292.38443686,4069659.99135691
346292.38443686,4069659.99135691
346292.38443686,4069659.99135691
346292.48466139,4069659.88745290
